Username/ID,Question,BT level,Question-Visit-Timestamp,Response-Submit-Timestamp,Response,Time,Score,Tab Switch
Student14,13,HOTS,"[""19-04-2022 05:31:15"", ""19-04-2022 05:33:32"", ""19-04-2022 05:37:52"", ""19-04-2022 05:38:59"", ""19-04-2022 05:39:56"", ""19-04-2022 05:42:47"", ""19-04-2022 05:43:30""]","[[""option_1"", ""19-04-2022 05:40:23""]]",option_1,85,1,0
Student14,4,LOTS,"[""19-04-2022 05:30:38"", ""19-04-2022 05:33:22"", ""19-04-2022 05:36:17"", ""19-04-2022 05:38:40"", ""19-04-2022 05:39:35"", ""19-04-2022 05:41:59"", ""19-04-2022 05:42:57"", ""19-04-2022 05:43:25"", ""19-04-2022 05:44:22""]","[[""option_3"", ""19-04-2022 05:42:09""], [""option_3"", ""19-04-2022 05:44:23""]]",option_3,39,1,0
Student15,9,LOTS,"[""19-04-2022 05:24:24"", ""19-04-2022 05:32:48""]","[[""option_3"", ""19-04-2022 05:24:37""], [""option_3"", ""19-04-2022 05:32:59""]]",option_3,23,0,0
Student15,13,HOTS,"[""19-04-2022 05:24:37"", ""19-04-2022 05:32:59""]","[[""option_1"", ""19-04-2022 05:25:12""], [""option_1"", ""19-04-2022 05:33:22""]]",option_1,57,1,0
Student15,3,LOTS,"[""19-04-2022 05:25:12"", ""19-04-2022 05:33:22""]","[[""option_4"", ""19-04-2022 05:25:38""], [""option_4"", ""19-04-2022 05:33:41""]]",option_4,45,0,0
Student15,14,HOTS,"[""19-04-2022 05:25:38"", ""19-04-2022 05:33:41""]","[[""option_3"", ""19-04-2022 05:26:15""], [""option_3"", ""19-04-2022 05:33:54""]]",option_3,49,1,0
Student15,2,LOTS,"[""19-04-2022 05:26:15"", ""19-04-2022 05:33:54""]","[[""option_2"", ""19-04-2022 05:26:40""], [""option_2"", ""19-04-2022 05:33:57""]]",option_2,28,0,0
Student15,4,LOTS,"[""19-04-2022 05:26:40"", ""19-04-2022 05:33:57""]","[[""option_1"", ""19-04-2022 05:26:51""], [""option_1"", ""19-04-2022 05:33:59""]]",option_1,13,0,0
Student15,11,HOTS,"[""19-04-2022 05:26:51"", ""19-04-2022 05:33:59""]","[[""option_2"", ""19-04-2022 05:28:38""], [""option_2"", ""19-04-2022 05:34:05""]]",option_2,111,1,0
Student15,1,LOTS,"[""19-04-2022 05:28:38"", ""19-04-2022 05:34:05""]","[[""option_2"", ""19-04-2022 05:28:46""], [""option_2"", ""19-04-2022 05:34:10""]]",option_2,13,0,0
Student15,15,HOTS,"[""19-04-2022 05:28:46"", ""19-04-2022 05:34:10""]","[[""option_1"", ""19-04-2022 05:29:23""], [""option_1"", ""19-04-2022 05:34:19""]]",option_1,44,1,0
Student15,8,LOTS,"[""19-04-2022 05:29:23"", ""19-04-2022 05:34:18""]","[[""option_1"", ""19-04-2022 05:30:00""], [""option_1"", ""19-04-2022 05:36:43""]]",option_1,180,1,0
Student15,5,LOTS,"[""19-04-2022 05:30:00"", ""19-04-2022 05:36:43""]","[[""option_1"", ""19-04-2022 05:31:13""], [""option_1"", ""19-04-2022 05:36:46""]]",option_1,74,0,0
Student15,6,LOTS,"[""19-04-2022 05:31:58"", ""19-04-2022 05:38:12""]","[[""option_3"", ""19-04-2022 05:32:05""], [""option_3"", ""19-04-2022 05:38:15""]]",option_3,9,0,0
Student15,10,LOTS,"[""19-04-2022 05:32:05"", ""19-04-2022 05:38:15""]","[[""option_3"", ""19-04-2022 05:32:19""], [""option_3"", ""19-04-2022 05:38:20""]]",option_3,18,0,0
Student15,12,HOTS,"[""19-04-2022 05:32:19"", ""19-04-2022 05:38:20""]","[[""option_3"", ""19-04-2022 05:32:37""], [""option_3"", ""19-04-2022 05:38:30""]]",option_3,58,1,0
Student15,7,LOTS,"[""19-04-2022 05:31:12"", ""19-04-2022 05:36:46""]","[[""option_4"", ""19-04-2022 05:38:12""]]",option_4,130,0,0
Student16,8,LOTS,"[""19-04-2022 05:24:16"", ""19-04-2022 05:27:55"", ""19-04-2022 05:33:36""]","[[""option_3"", ""19-04-2022 05:24:39""], [""option_3"", ""19-04-2022 05:28:02""]]",option_3,42,0,0
Student16,7,LOTS,"[""19-04-2022 05:25:39"", ""19-04-2022 05:31:20"", ""19-04-2022 05:34:12"", ""19-04-2022 05:36:53"", ""19-04-2022 05:38:36""]","[[""option_4"", ""19-04-2022 05:25:43""], [""option_4"", ""19-04-2022 05:31:23""], [""option_4"", ""19-04-2022 05:36:59""]]",option_4,55,0,0
Student16,15,HOTS,"[""19-04-2022 05:25:46"", ""19-04-2022 05:31:38"", ""19-04-2022 05:33:00"", ""19-04-2022 05:34:19"", ""19-04-2022 05:37:29""]","[[""option_3"", ""19-04-2022 05:26:34""], [""option_3"", ""19-04-2022 05:31:40""], [""option_3"", ""19-04-2022 05:37:32""]]",option_3,197,0,0
Student16,9,LOTS,"[""19-04-2022 05:25:11"", ""19-04-2022 05:26:41"", ""19-04-2022 05:28:35"", ""19-04-2022 05:33:55"", ""19-04-2022 05:34:27"", ""19-04-2022 05:35:49""]","[[""option_2"", ""19-04-2022 05:27:00""], [""option_2"", ""19-04-2022 05:28:37""], [""option_2"", ""19-04-2022 05:35:56""]]",option_2,38,1,0
Student16,4,LOTS,"[""19-04-2022 05:24:39"", ""19-04-2022 05:28:02"", ""19-04-2022 05:33:49"", ""19-04-2022 05:37:50""]","[[""option_1"", ""19-04-2022 05:28:15""]]",option_1,90,0,0
Student16,10,LOTS,"[""19-04-2022 05:25:09"", ""19-04-2022 05:28:16"", ""19-04-2022 05:33:52"", ""19-04-2022 05:34:24"", ""19-04-2022 05:34:33""]","[[""option_3"", ""19-04-2022 05:28:35""], [""option_3"", ""19-04-2022 05:35:48""]]",option_3,101,0,0
Student16,14,HOTS,"[""19-04-2022 05:25:13"", ""19-04-2022 05:27:00"", ""19-04-2022 05:28:37"", ""19-04-2022 05:33:57"", ""19-04-2022 05:35:56""]","[[""option_1"", ""19-04-2022 05:29:03""], [""option_1"", ""19-04-2022 05:36:01""]]",option_1,54,0,0
Student16,1,LOTS,"[""19-04-2022 05:25:15"", ""19-04-2022 05:27:23"", ""19-04-2022 05:29:03"", ""19-04-2022 05:33:59"", ""19-04-2022 05:36:01""]","[[""option_1"", ""19-04-2022 05:29:30""], [""option_1"", ""19-04-2022 05:36:28""]]",option_1,59,1,0
Student16,3,LOTS,"[""19-04-2022 05:25:18"", ""19-04-2022 05:27:25"", ""19-04-2022 05:29:30"", ""19-04-2022 05:34:00"", ""19-04-2022 05:36:28""]","[[""option_1"", ""19-04-2022 05:29:40""], [""option_2"", ""19-04-2022 05:36:37""]]",option_2,22,1,0
Student16,12,HOTS,"[""19-04-2022 05:25:20"", ""19-04-2022 05:27:27"", ""19-04-2022 05:29:40"", ""19-04-2022 05:34:02"", ""19-04-2022 05:36:37""]","[[""option_1"", ""19-04-2022 05:29:55""], [""option_1"", ""19-04-2022 05:36:39""]]",option_1,20,0,0
Student16,6,LOTS,"[""19-04-2022 05:25:22"", ""19-04-2022 05:27:29"", ""19-04-2022 05:29:55"", ""19-04-2022 05:34:03"", ""19-04-2022 05:36:39""]","[[""option_3"", ""19-04-2022 05:30:05""], [""option_3"", ""19-04-2022 05:36:41""]]",option_3,17,0,0
Student16,11,HOTS,"[""19-04-2022 05:25:24"", ""19-04-2022 05:27:34"", ""19-04-2022 05:30:05"", ""19-04-2022 05:34:05"", ""19-04-2022 05:36:41""]","[[""option_2"", ""19-04-2022 05:30:21""], [""option_2"", ""19-04-2022 05:36:47""]]",option_2,50,1,0
Student16,2,LOTS,"[""19-04-2022 05:25:29"", ""19-04-2022 05:30:21"", ""19-04-2022 05:34:08"", ""19-04-2022 05:36:47""]","[[""option_4"", ""19-04-2022 05:30:28""], [""option_4"", ""19-04-2022 05:36:50""]]",option_4,10,1,0
Student16,13,HOTS,"[""19-04-2022 05:25:31"", ""19-04-2022 05:30:28"", ""19-04-2022 05:34:10"", ""19-04-2022 05:36:50""]","[[""option_2"", ""19-04-2022 05:31:20""], [""option_2"", ""19-04-2022 05:36:53""]]",option_2,66,0,0
Student16,5,LOTS,"[""19-04-2022 05:25:43"", ""19-04-2022 05:31:23"", ""19-04-2022 05:34:15"", ""19-04-2022 05:36:59""]","[[""option_1"", ""19-04-2022 05:31:38""], [""option_1"", ""19-04-2022 05:37:29""]]",option_1,50,0,0
Student17,13,HOTS,"[""19-04-2022 05:26:13"", ""19-04-2022 05:28:24"", ""19-04-2022 05:37:18""]","[[""option_1"", ""19-04-2022 05:26:57""], [""option_2"", ""19-04-2022 05:38:56""]]",option_2,140,0,0
Student17,15,HOTS,"[""19-04-2022 05:28:47"", ""19-04-2022 05:39:28"", ""19-04-2022 05:40:22""]","[[""option_2"", ""19-04-2022 05:30:00""], [""option_3"", ""19-04-2022 05:40:19""], [""option_3"", ""19-04-2022 05:40:53""]]",option_3,156,0,0
Student17,14,HOTS,"[""19-04-2022 05:30:00"", ""19-04-2022 05:40:19"", ""19-04-2022 05:40:55""]","[[""option_1"", ""19-04-2022 05:31:30""], [""option_1"", ""19-04-2022 05:40:59""]]",option_1,97,0,0
Student17,1,LOTS,"[""19-04-2022 05:31:30"", ""19-04-2022 05:40:59""]","[[""option_2"", ""19-04-2022 05:31:39""], [""option_2"", ""19-04-2022 05:41:03""]]",option_2,12,0,0
Student17,8,LOTS,"[""19-04-2022 05:31:39"", ""19-04-2022 05:41:02"", ""19-04-2022 05:41:26""]","[[""option_3"", ""19-04-2022 05:32:41""], [""option_3"", ""19-04-2022 05:41:04""]]",option_3,67,0,0
Student17,7,LOTS,"[""19-04-2022 05:32:41"", ""19-04-2022 05:41:04""]","[[""option_2"", ""19-04-2022 05:33:21""], [""option_2"", ""19-04-2022 05:41:06""]]",option_2,41,0,0
Student17,12,HOTS,"[""19-04-2022 05:33:21"", ""19-04-2022 05:41:06"", ""19-04-2022 05:41:24"", ""19-04-2022 05:41:30""]","[[""option_2"", ""19-04-2022 05:34:23""], [""option_2"", ""19-04-2022 05:41:08""]]",option_2,67,0,0
Student17,3,LOTS,"[""19-04-2022 05:34:23"", ""19-04-2022 05:41:08"", ""19-04-2022 05:41:32""]","[[""option_2"", ""19-04-2022 05:34:35""], [""option_2"", ""19-04-2022 05:41:35""]]",option_2,29,1,0
Student17,4,LOTS,"[""19-04-2022 05:34:35"", ""19-04-2022 05:41:35""]","[[""option_1"", ""19-04-2022 05:34:44""], [""option_1"", ""19-04-2022 05:41:37""]]",option_1,11,0,0
Student17,6,LOTS,"[""19-04-2022 05:34:44"", ""19-04-2022 05:41:37""]","[[""option_3"", ""19-04-2022 05:35:21""], [""option_3"", ""19-04-2022 05:41:41""]]",option_3,39,0,0
Student17,5,LOTS,"[""19-04-2022 05:35:21"", ""19-04-2022 05:36:08"", ""19-04-2022 05:41:41""]","[[""option_1"", ""19-04-2022 05:36:55""], [""option_1"", ""19-04-2022 05:41:42""]]",option_1,67,0,0
Student17,11,HOTS,"[""19-04-2022 05:26:57"", ""19-04-2022 05:28:28"", ""19-04-2022 05:38:55""]","[[""option_2"", ""19-04-2022 05:39:28""]]",option_2,108,1,0
Student17,9,LOTS,"[""19-04-2022 05:35:41"", ""19-04-2022 05:36:55"", ""19-04-2022 05:41:42""]","[[""option_3"", ""19-04-2022 05:41:50""]]",option_3,36,0,0
Student17,2,LOTS,"[""19-04-2022 05:26:01"", ""19-04-2022 05:27:56"", ""19-04-2022 05:28:23"", ""19-04-2022 05:36:58"", ""19-04-2022 05:37:12""]",[],Unanswered,26,0,0
Student17,10,LOTS,"[""19-04-2022 05:25:29"", ""19-04-2022 05:27:54"", ""19-04-2022 05:27:59"", ""19-04-2022 05:36:57"", ""19-04-2022 05:37:07""]",[],Unanswered,65,0,0
Student18,7,LOTS,"[""19-04-2022 05:24:16"", ""19-04-2022 05:36:38""]","[[""option_1"", ""19-04-2022 05:25:03""]]",option_1,46,0,0
Student18,14,HOTS,"[""19-04-2022 05:25:03"", ""19-04-2022 05:36:34""]","[[""option_1"", ""19-04-2022 05:25:59""], [""option_1"", ""19-04-2022 05:37:24""]]",option_1,48,0,0
Student18,4,LOTS,"[""19-04-2022 05:25:59"", ""19-04-2022 05:36:32"", ""19-04-2022 05:37:24"", ""19-04-2022 05:38:34""]","[[""option_1"", ""19-04-2022 05:25:59""], [""option_1"", ""19-04-2022 05:37:24""]]",option_1,19,0,0
Student18,11,HOTS,"[""19-04-2022 05:35:16"", ""19-04-2022 05:35:30"", ""19-04-2022 05:37:24"", ""19-04-2022 05:38:56""]","[[""option_2"", ""19-04-2022 05:27:16""], [""option_2"", ""19-04-2022 05:37:24""], [""option_2"", ""19-04-2022 05:38:56""], [""option_2"", ""19-04-2022 05:38:57""]]",option_2,44,1,0
Student18,5,LOTS,"[""19-04-2022 05:35:07"", ""19-04-2022 05:35:19"", ""19-04-2022 05:37:24""]","[[""option_1"", ""19-04-2022 05:28:10""], [""option_1"", ""19-04-2022 05:37:23""]]",option_1,72,0,0
Student18,1,LOTS,"[""19-04-2022 05:28:10"", ""19-04-2022 05:28:39"", ""19-04-2022 05:35:07"", ""19-04-2022 05:37:23""]","[[""option_1"", ""19-04-2022 05:28:17""], [""option_1"", ""19-04-2022 05:28:40""], [""option_1"", ""19-04-2022 05:37:24""]]",option_1,24,1,0
Student18,13,HOTS,"[""19-04-2022 05:28:17"", ""19-04-2022 05:28:40"", ""19-04-2022 05:37:24"", ""19-04-2022 05:38:41""]","[[""option_3"", ""19-04-2022 05:29:36""], [""option_3"", ""19-04-2022 05:37:24""]]",option_3,92,0,0
Student18,9,LOTS,"[""19-04-2022 05:29:36"", ""19-04-2022 05:37:24"", ""19-04-2022 05:37:25""]","[[""option_1"", ""19-04-2022 05:30:45""], [""option_1"", ""19-04-2022 05:37:24""], [""option_3"", ""19-04-2022 05:37:25""]]",option_3,27,0,0
Student18,10,LOTS,"[""19-04-2022 05:30:45"", ""19-04-2022 05:37:25"", ""19-04-2022 05:37:25"", ""19-04-2022 05:38:43""]","[[""option_2"", ""19-04-2022 05:30:46""], [""option_2"", ""19-04-2022 05:37:25""]]",option_2,33,1,0
Student18,15,HOTS,"[""19-04-2022 05:34:10"", ""19-04-2022 05:34:27"", ""19-04-2022 05:37:50"", ""19-04-2022 05:39:00""]","[[""option_1"", ""19-04-2022 05:34:09""], [""option_1"", ""19-04-2022 05:37:51""], [""option_1"", ""19-04-2022 05:39:04""]]",option_1,31,1,0
Student18,2,LOTS,"[""19-04-2022 05:34:09"", ""19-04-2022 05:35:06"", ""19-04-2022 05:37:25"", ""19-04-2022 05:37:46"", ""19-04-2022 05:38:53""]","[[""option_4"", ""19-04-2022 05:34:09""], [""option_4"", ""19-04-2022 05:37:50""], [""option_4"", ""19-04-2022 05:38:56""]]",option_4,11,1,0
Student18,6,LOTS,"[""19-04-2022 05:25:59"", ""19-04-2022 05:35:36"", ""19-04-2022 05:37:24"", ""19-04-2022 05:39:05""]","[[""option_1"", ""19-04-2022 05:37:24""]]",option_1,103,1,0
Student18,12,HOTS,"[""19-04-2022 05:30:46"", ""19-04-2022 05:37:25""]","[[""option_3"", ""19-04-2022 05:37:25""]]",option_3,58,1,0
Student18,8,LOTS,"[""19-04-2022 05:37:25"", ""19-04-2022 05:37:25"", ""19-04-2022 05:38:46""]","[[""option_1"", ""19-04-2022 05:37:25""], [""option_1"", ""19-04-2022 05:37:46""], [""option_1"", ""19-04-2022 05:38:53""]]",option_1,153,1,0
Student18,3,LOTS,"[""19-04-2022 05:34:09"", ""19-04-2022 05:38:44"", ""19-04-2022 05:38:57""]","[[""option_2"", ""19-04-2022 05:39:00""]]",option_2,25,1,0
Student19,13,HOTS,"[""19-04-2022 05:24:37"", ""19-04-2022 05:35:54""]","[[""option_1"", ""19-04-2022 05:26:27""]]",option_1,112,1,0
Student19,4,LOTS,"[""19-04-2022 05:27:16"", ""19-04-2022 05:32:33"", ""19-04-2022 05:32:44"", ""19-04-2022 05:35:51"", ""19-04-2022 05:37:55""]","[[""option_3"", ""19-04-2022 05:27:30""]]",option_3,24,1,0
Student19,2,LOTS,"[""19-04-2022 05:27:30"", ""19-04-2022 05:35:48"", ""19-04-2022 05:37:56""]","[[""option_4"", ""19-04-2022 05:27:35""]]",option_4,6,1,0
Student19,14,HOTS,"[""19-04-2022 05:27:54"", ""19-04-2022 05:35:50"", ""19-04-2022 05:37:57""]","[[""option_3"", ""19-04-2022 05:29:08""]]",option_3,58,1,0
Student19,11,HOTS,"[""19-04-2022 05:29:09"", ""19-04-2022 05:35:46"", ""19-04-2022 05:37:56""]","[[""option_3"", ""19-04-2022 05:29:20""]]",option_3,28,0,0
Student19,1,LOTS,"[""19-04-2022 05:29:20"", ""19-04-2022 05:35:45"", ""19-04-2022 05:37:56"", ""19-04-2022 05:40:37""]","[[""option_1"", ""19-04-2022 05:29:28""]]",option_1,35,1,0
Student19,15,HOTS,"[""19-04-2022 05:29:50"", ""19-04-2022 05:33:46"", ""19-04-2022 05:35:46"", ""19-04-2022 05:35:56"", ""19-04-2022 05:36:49"", ""19-04-2022 05:38:23""]","[[""option_2"", ""19-04-2022 05:30:29""]]",option_2,49,0,0
Student19,12,HOTS,"[""19-04-2022 05:30:40"", ""19-04-2022 05:35:45"", ""19-04-2022 05:35:58"", ""19-04-2022 05:36:48""]","[[""option_1"", ""19-04-2022 05:31:22""]]",option_1,44,0,0
Student19,8,LOTS,"[""19-04-2022 05:26:27"", ""19-04-2022 05:31:43"", ""19-04-2022 05:32:37"", ""19-04-2022 05:35:53"", ""19-04-2022 05:37:22""]","[[""option_2"", ""19-04-2022 05:32:33""], [""option_2"", ""19-04-2022 05:32:44""]]",option_2,103,0,0
Student19,5,LOTS,"[""19-04-2022 05:29:28"", ""19-04-2022 05:32:56"", ""19-04-2022 05:35:45"", ""19-04-2022 05:37:56"", ""19-04-2022 05:37:57""]","[[""option_1"", ""19-04-2022 05:33:13""]]",option_1,30,0,0
Student19,10,LOTS,"[""19-04-2022 05:29:50"", ""19-04-2022 05:33:12"", ""19-04-2022 05:35:45"", ""19-04-2022 05:36:48"", ""19-04-2022 05:36:50""]","[[""option_4"", ""19-04-2022 05:33:45""]]",option_4,59,0,0
Student19,6,LOTS,"[""19-04-2022 05:31:22"", ""19-04-2022 05:33:57"", ""19-04-2022 05:36:08"", ""19-04-2022 05:36:47"", ""19-04-2022 05:37:08"", ""19-04-2022 05:37:20"", ""19-04-2022 05:37:57"", ""19-04-2022 05:37:58""]","[[""option_2"", ""19-04-2022 05:38:08""]]",option_2,137,0,0
Student19,3,LOTS,"[""19-04-2022 05:30:29"", ""19-04-2022 05:33:48"", ""19-04-2022 05:36:00"", ""19-04-2022 05:37:18""]",[],Unanswered,25,0,0
Student19,7,LOTS,"[""19-04-2022 05:31:37"", ""19-04-2022 05:33:55"", ""19-04-2022 05:36:07"", ""19-04-2022 05:37:09"", ""19-04-2022 05:37:58"", ""19-04-2022 05:38:08"", ""19-04-2022 05:38:17"", ""19-04-2022 05:38:18"", ""19-04-2022 05:38:19"", ""19-04-2022 05:38:20"", ""19-04-2022 05:38:20""]",[],Unanswered,30,0,0
Student19,9,LOTS,"[""19-04-2022 05:27:35"", ""19-04-2022 05:32:47"", ""19-04-2022 05:35:45"", ""19-04-2022 05:35:49"", ""19-04-2022 05:37:21"", ""19-04-2022 05:38:28""]",[],Unanswered,30,0,0
Student20,7,LOTS,"[""19-04-2022 05:24:30"", ""19-04-2022 05:27:40"", ""19-04-2022 05:35:00"", ""19-04-2022 05:36:12"", ""19-04-2022 05:37:57"", ""19-04-2022 05:38:13""]","[[""option_4"", ""19-04-2022 05:24:33""], [""option_2"", ""19-04-2022 05:28:13""]]",option_2,100,0,0
Student20,15,HOTS,"[""19-04-2022 05:24:51"", ""19-04-2022 05:25:39"", ""19-04-2022 05:37:36""]","[[""option_2"", ""19-04-2022 05:25:12""], [""option_3"", ""19-04-2022 05:26:30""]]",option_3,88,0,0
Student20,9,LOTS,"[""19-04-2022 05:25:12"", ""19-04-2022 05:26:32""]","[[""option_2"", ""19-04-2022 05:26:55""], [""option_2"", ""19-04-2022 05:26:59""]]",option_2,62,1,0
Student20,11,HOTS,"[""19-04-2022 05:24:33"", ""19-04-2022 05:28:13"", ""19-04-2022 05:35:21"", ""19-04-2022 05:36:14""]","[[""option_2"", ""19-04-2022 05:28:59""]]",option_2,79,1,0
Student20,5,LOTS,"[""19-04-2022 05:24:33"", ""19-04-2022 05:28:59"", ""19-04-2022 05:36:16""]","[[""option_1"", ""19-04-2022 05:29:36""]]",option_1,40,0,0
Student20,4,LOTS,"[""19-04-2022 05:24:36"", ""19-04-2022 05:29:36"", ""19-04-2022 05:36:17""]","[[""option_1"", ""19-04-2022 05:29:52""]]",option_1,18,0,0
Student20,13,HOTS,"[""19-04-2022 05:24:37"", ""19-04-2022 05:29:53"", ""19-04-2022 05:36:19""]","[[""option_1"", ""19-04-2022 05:30:53""]]",option_1,62,1,0
Student20,10,LOTS,"[""19-04-2022 05:24:38"", ""19-04-2022 05:30:53"", ""19-04-2022 05:36:21"", ""19-04-2022 05:36:21""]","[[""option_3"", ""19-04-2022 05:31:21""]]",option_3,40,0,0
Student20,6,LOTS,"[""19-04-2022 05:24:40"", ""19-04-2022 05:31:21"", ""19-04-2022 05:36:33""]","[[""option_4"", ""19-04-2022 05:31:59""]]",option_4,41,0,0
Student20,2,LOTS,"[""19-04-2022 05:24:41"", ""19-04-2022 05:31:59"", ""19-04-2022 05:36:35""]","[[""option_2"", ""19-04-2022 05:32:53""]]",option_2,57,0,0
Student20,8,LOTS,"[""19-04-2022 05:24:43"", ""19-04-2022 05:32:54"", ""19-04-2022 05:36:46""]","[[""option_1"", ""19-04-2022 05:34:22""], [""option_4"", ""19-04-2022 05:36:49""]]",option_4,92,0,0
Student20,1,LOTS,"[""19-04-2022 05:24:42"", ""19-04-2022 05:32:53"", ""19-04-2022 05:35:53"", ""19-04-2022 05:36:37"", ""19-04-2022 05:36:37""]","[[""option_1"", ""19-04-2022 05:36:46""]]",option_1,17,1,0
Student20,14,HOTS,"[""19-04-2022 05:24:48"", ""19-04-2022 05:34:21"", ""19-04-2022 05:36:49""]","[[""option_3"", ""19-04-2022 05:37:14""]]",option_3,50,1,0
Student20,3,LOTS,"[""19-04-2022 05:24:50"", ""19-04-2022 05:37:14""]","[[""option_1"", ""19-04-2022 05:37:36""]]",option_1,23,0,0
Student20,12,HOTS,"[""19-04-2022 05:24:17"", ""19-04-2022 05:27:05"", ""19-04-2022 05:34:44"", ""19-04-2022 05:36:02"", ""19-04-2022 05:36:02"", ""19-04-2022 05:37:55"", ""19-04-2022 05:37:59""]","[[""option_1"", ""19-04-2022 05:38:12""]]",option_1,88,0,0
Student21,7,LOTS,"[""19-04-2022 05:24:48"", ""19-04-2022 05:25:52"", ""19-04-2022 05:27:32"", ""19-04-2022 05:42:08""]","[[""option_1"", ""19-04-2022 05:28:29""], [""option_1"", ""19-04-2022 05:42:40""]]",option_1,108,0,0
Student21,1,LOTS,"[""19-04-2022 05:25:07"", ""19-04-2022 05:25:53"", ""19-04-2022 05:26:53"", ""19-04-2022 05:28:29"", ""19-04-2022 05:42:40""]","[[""option_2"", ""19-04-2022 05:28:39""], [""option_2"", ""19-04-2022 05:42:41""]]",option_2,89,0,0
Student21,3,LOTS,"[""19-04-2022 05:25:13"", ""19-04-2022 05:26:38"", ""19-04-2022 05:28:39"", ""19-04-2022 05:37:42"", ""19-04-2022 05:42:41""]","[[""option_2"", ""19-04-2022 05:28:53""], [""option_2"", ""19-04-2022 05:42:43""]]",option_2,68,1,0
Student21,9,LOTS,"[""19-04-2022 05:28:53"", ""19-04-2022 05:37:40"", ""19-04-2022 05:42:43""]","[[""option_3"", ""19-04-2022 05:29:36""], [""option_3"", ""19-04-2022 05:42:44""]]",option_3,46,0,0
Student21,12,HOTS,"[""19-04-2022 05:29:36"", ""19-04-2022 05:37:44"", ""19-04-2022 05:39:20"", ""19-04-2022 05:42:44""]","[[""option_1"", ""19-04-2022 05:30:10""], [""option_1"", ""19-04-2022 05:42:46""]]",option_1,38,0,0
Student21,4,LOTS,"[""19-04-2022 05:30:10"", ""19-04-2022 05:37:44"", ""19-04-2022 05:39:18"", ""19-04-2022 05:41:21"", ""19-04-2022 05:42:46""]","[[""option_1"", ""19-04-2022 05:30:30""], [""option_1"", ""19-04-2022 05:42:47""]]",option_1,24,0,0
Student21,10,LOTS,"[""19-04-2022 05:30:56"", ""19-04-2022 05:39:15"", ""19-04-2022 05:42:03"", ""19-04-2022 05:42:49""]","[[""option_4"", ""19-04-2022 05:32:07""], [""option_4"", ""19-04-2022 05:42:50""]]",option_4,79,0,0
Student21,13,HOTS,"[""19-04-2022 05:32:07"", ""19-04-2022 05:39:14"", ""19-04-2022 05:42:50""]","[[""option_2"", ""19-04-2022 05:33:45""], [""option_2"", ""19-04-2022 05:42:51""]]",option_2,99,0,0
Student21,2,LOTS,"[""19-04-2022 05:33:45"", ""19-04-2022 05:39:12"", ""19-04-2022 05:42:51"", ""19-04-2022 05:43:29""]","[[""option_4"", ""19-04-2022 05:33:57""], [""option_4"", ""19-04-2022 05:42:52""]]",option_4,15,1,0
Student21,5,LOTS,"[""19-04-2022 05:27:22"", ""19-04-2022 05:33:57"", ""19-04-2022 05:37:46"", ""19-04-2022 05:39:10"", ""19-04-2022 05:42:53"", ""19-04-2022 05:43:28""]","[[""option_2"", ""19-04-2022 05:34:18""], [""option_2"", ""19-04-2022 05:42:54""]]",option_2,33,1,0
Student21,15,HOTS,"[""19-04-2022 05:34:18"", ""19-04-2022 05:37:48"", ""19-04-2022 05:39:09"", ""19-04-2022 05:42:54"", ""19-04-2022 05:43:26""]","[[""option_2"", ""19-04-2022 05:36:26""], [""option_2"", ""19-04-2022 05:42:55""]]",option_2,130,0,0
Student21,14,HOTS,"[""19-04-2022 05:36:26"", ""19-04-2022 05:37:49"", ""19-04-2022 05:39:08"", ""19-04-2022 05:42:55"", ""19-04-2022 05:43:25""]","[[""option_1"", ""19-04-2022 05:37:18""], [""option_1"", ""19-04-2022 05:42:57""]]",option_1,56,0,0
Student21,6,LOTS,"[""19-04-2022 05:37:17"", ""19-04-2022 05:37:50"", ""19-04-2022 05:39:25"", ""19-04-2022 05:42:57"", ""19-04-2022 05:43:31""]","[[""option_2"", ""19-04-2022 05:39:37""], [""option_2"", ""19-04-2022 05:42:58""], [""option_3"", ""19-04-2022 05:43:41""]]",option_3,117,0,0
Student21,11,HOTS,"[""19-04-2022 05:39:04"", ""19-04-2022 05:39:23"", ""19-04-2022 05:39:37"", ""19-04-2022 05:42:58"", ""19-04-2022 05:43:41""]","[[""option_2"", ""19-04-2022 05:41:15""], [""option_2"", ""19-04-2022 05:41:18""], [""option_2"", ""19-04-2022 05:43:00""]]",option_2,162,1,0
Student21,8,LOTS,"[""19-04-2022 05:30:30"", ""19-04-2022 05:39:17"", ""19-04-2022 05:41:23"", ""19-04-2022 05:42:47""]","[[""option_3"", ""19-04-2022 05:42:02""], [""option_3"", ""19-04-2022 05:42:49""]]",option_3,65,0,0
Student22,7,LOTS,"[""19-04-2022 05:24:52"", ""19-04-2022 05:34:33""]","[[""option_2"", ""19-04-2022 05:25:05""], [""option_4"", ""19-04-2022 05:34:53""]]",option_4,33,0,0
Student22,14,HOTS,"[""19-04-2022 05:25:05"", ""19-04-2022 05:25:40"", ""19-04-2022 05:34:53""]","[[""option_3"", ""19-04-2022 05:25:29""], [""option_3"", ""19-04-2022 05:35:30""]]",option_3,61,1,0
Student22,10,LOTS,"[""19-04-2022 05:25:29"", ""19-04-2022 05:25:42"", ""19-04-2022 05:35:30""]","[[""option_2"", ""19-04-2022 05:26:16""], [""option_4"", ""19-04-2022 05:36:27""]]",option_4,99,0,0
